Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
single,Other,1,social sciences,0,secondary education,4.891851758106289,eea,basic,basic,Intermediate Level Technicians and Professions,Military and Armed Forces,0,0,0,1,1,1,3.7400477406883357,0,2.312535423847214,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,technology,1,basic education,4.891851758106289,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,1,0,3.2228678461377385,0,2.4069451083182885,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,social sciences,1,secondary education,5.118592435601348,eea,basic,basic,Agricultural and Skilled Workers,Industrial and Machine Operators,1,0,0,1,1,1,2.89591193827178,0,2.4069451083182885,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,general contingent,1,social sciences,1,secondary education,4.942356453342962,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,1,2.89591193827178,0,2.4932054526026954,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,2,social sciences,1,secondary education,4.821087692210561,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,1,0,2.9496883350525844,0,2.418143433628318,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,Other,1,other,1,secondary education,4.701389043728634,eea,higher education,basic,Administrative and Office Workers,Agricultural and Skilled Workers,0,0,1,0,1,0,3.529297384289471,0,2.4365330655037845,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,2,social sciences,1,secondary education,5.011301738639416,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Service and Sales Workers,0,0,0,1,1,0,3.0007198150650303,0,2.4932054526026954,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,health sciences,1,secondary education,4.812997033190408,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,0,0,0,1,1,0,3.0007198150650303,0,-2.3025850929940455,0.09531017980432493,2.6390573296152584,-0.3,0.79,1
single,general contingent,1,health sciences,1,secondary education,5.024538199265247,eea,basic,basic,Administrative and Office Workers,Unskilled Workers,0,0,0,1,1,0,3.0492730404820207,0,2.6837575085331653,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,Other,1,technology,1,professional qualification,4.86830338551846,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Military and Armed Forces,1,0,0,1,1,0,2.9496883350525844,0,2.5068855565067754,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,other,1,secondary education,4.891851758106289,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,0,0,1,0,1,0,3.4372078191851885,0,2.6100697927420065,0.09531017980432493,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,basic,Administrative and Office Workers,Service and Sales Workers,0,0,0,1,1,0,3.0492730404820207,0,2.6979998652487085,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,social sciences,1,secondary education,4.821087692210561,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,1,3.0007198150650303,0,2.5237266416375825,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,Other,2,health sciences,1,higher education,4.7808027546312495,eea,secondary or some secondary,basic,Administrative and Office Workers,Military and Armed Forces,0,0,0,1,1,0,3.095577608523707,0,2.5520459526256287,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,2,social sciences,1,secondary education,4.852811208902689,eea,basic,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,1,0,0,1,0,2.9496883350525844,0,2.533696813957432,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,Other,1,other,1,secondary education,4.891851758106289,eea,secondary or some secondary,secondary or some secondary,Other Situations and Blanks,leadership and management,1,0,1,0,1,0,3.716008121502189,0,-2.3025850929940455,0.09531017980432493,2.5494451709255714,3.7,-1.7,1
single,Other,1,health sciences,1,basic education,4.891851758106289,eea,little to no education,little to no education,students,students,1,0,0,1,1,0,3.299533727885655,0,-2.3025850929940455,1.8082887711792655,2.0412203288596382,2.6,0.32,1
single,general contingent,1,health sciences,1,secondary education,4.977423159890142,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Military and Armed Forces,0,0,0,1,0,0,2.9496883350525844,0,2.6058592602056625,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,2,health sciences,1,secondary education,4.9494688588587685,other,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,1,3.0007198150650303,1,2.6602595372658615,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,4,health sciences,1,higher education,4.77912349311153,eea,basic,basic,Service and Sales Workers,Unskilled Workers,1,0,0,1,0,1,2.9496883350525844,0,2.613739521630969,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,social sciences,0,secondary education,5.075798620002669,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,0,3.55820113047182,0,2.4595888418037104,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,5,social sciences,1,secondary education,4.7104306966455844,eea,basic,secondary or some secondary,Industrial and Machine Operators,Intermediate Level Technicians and Professions,1,0,0,1,0,0,3.095577608523707,0,2.615308149403595,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,2,other,1,secondary education,4.7104306966455844,eea,secondary or some secondary,basic,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,0,1,3.0007198150650303,0,2.634284050862601,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,social sciences,1,secondary education,4.812997033190408,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,1,0,0,0,2.89591193827178,0,2.4292177439274116,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.891100725401066,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,1,2.89591193827178,0,2.33214389523559,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,health sciences,1,higher education,4.942356453342962,eea,secondary or some secondary,basic,Unskilled Workers,Service and Sales Workers,0,0,0,1,0,0,3.40452517175483,0,2.758471687003726,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,social sciences,1,secondary education,4.804840381116659,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,1,1,0,1,2.89591193827178,0,2.3918162267219882,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,other,1,secondary education,4.852811208902689,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,1,0,1,3.0007198150650303,0,2.681021528714291,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,social sciences,1,secondary education,4.683056724645162,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,1,0,1,0,1,2.9496883350525844,0,2.3513752571634776,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,other,1,secondary education,4.935193098929397,eea,basic,basic,Service and Sales Workers,Intermediate Level Technicians and Professions,0,0,0,1,0,0,2.9496883350525844,0,2.5726122302071057,0.09531017980432493,2.0412203288596382,2.6,0.32,0
single,general contingent,2,health sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Industrial and Machine Operators,1,0,0,1,0,1,3.0492730404820207,0,2.5130775267546968,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,1,1,0,0,3.0492730404820207,0,2.5726122302071057,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,4,social sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,secondary or some secondary,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.6579258139196416,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,3,social sciences,1,secondary education,4.963543686562405,eea,secondary or some secondary,secondary or some secondary,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.66374994220563,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
other,Other,1,other,1,secondary education,4.701389043728634,eea,basic,basic,Other Situations and Blanks,Other Situations and Blanks,0,0,0,0,0,0,3.55820113047182,0,2.4932054526026954,0.7419373447293773,2.2512917986064953,-0.8,-3.12,1
single,general contingent,6,health sciences,1,secondary education,4.788324729085938,other,secondary or some secondary,secondary or some secondary,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,0,3.0492730404820207,1,2.5915163848462583,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,health sciences,1,secondary education,4.942356453342962,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,1,1,2.89591193827178,0,2.5865101165681144,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,5,social sciences,1,secondary education,4.829113417472866,eea,basic,secondary or some secondary,Service and Sales Workers,Service and Sales Workers,1,0,0,1,1,0,3.095577608523707,0,2.4069451083182885,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,health sciences,1,secondary education,4.898585790287632,eea,basic,secondary or some secondary,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,1,1,3.0007198150650303,0,2.49093013876556,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
married,Other,1,other,1,secondary education,4.86830338551846,eea,basic,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,0,3.529297384289471,0,2.5257286443082556,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
married,Other,1,social sciences,1,higher education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,0,3.4995332823830174,0,2.5416019934645457,0.7419373447293773,2.388762789235098,1.4,1.74,0
single,general contingent,3,health sciences,1,secondary education,4.956531035103055,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,1,3.095577608523707,0,2.6390573296152584,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,3,other,1,secondary education,4.844974178195408,eea,basic,basic,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,1,3.0007198150650303,0,2.451005098112319,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,social sciences,1,secondary education,4.942356453342962,eea,basic,basic,Agricultural and Skilled Workers,Military and Armed Forces,0,0,0,1,0,0,3.55820113047182,0,2.6602595372658615,-2.3025850929940455,2.388762789235098,1.4,1.74,0
married,Other,1,social sciences,1,secondary education,4.942356453342962,eea,basic,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,0,0,0,3.66612246699132,0,2.376454941560501,0.7419373447293773,2.2512917986064953,-0.8,-3.12,1
single,general contingent,6,health sciences,1,secondary education,4.956531035103055,eea,basic,basic,Unskilled Workers,Service and Sales Workers,1,0,0,0,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
other,Other,1,other,1,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,0,1,3.586292865338835,0,2.4069451083182885,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,2,health sciences,1,secondary education,4.821087692210561,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,1,3.0492730404820207,0,2.6431306550028943,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,1,social sciences,1,secondary education,5.056882545261575,eea,higher education,basic,leadership and management,Service and Sales Workers,1,0,0,1,0,0,3.095577608523707,0,2.533696813957432,0.09531017980432493,2.2512917986064953,-0.8,-3.12,0
married,Other,1,social sciences,1,secondary education,4.841822087327094,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,1,1,0,1,3.7400477406883357,0,2.5977391802845275,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,technology,1,secondary education,4.701389043728634,eea,basic,basic,Other Situations and Blanks,Other Situations and Blanks,1,0,0,1,0,0,3.529297384289471,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.970507503005476,eea,basic,basic,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,0,3.0007198150650303,0,2.4652706752711415,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,social sciences,0,professional qualification,5.075798620002669,eea,basic,basic,Unskilled Workers,Military and Armed Forces,0,0,0,1,0,0,3.4995332823830174,0,2.7609136906592777,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,4,other,1,secondary education,4.6549122778829055,eea,secondary or some secondary,basic,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,0,3.0007198150650303,0,2.4069451083182885,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,2,social sciences,1,secondary education,4.86830338551846,eea,basic,basic,students,Service and Sales Workers,1,0,1,1,0,0,2.9496883350525844,0,2.513656063073986,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,social sciences,0,higher education,4.942356453342962,eea,basic,basic,Unskilled Workers,Administrative and Office Workers,0,0,1,1,0,0,3.529297384289471,0,2.5095992623783716,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,general contingent,1,social sciences,1,secondary education,4.9279780604152466,eea,basic,basic,Unskilled Workers,Agricultural and Skilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.5726122302071057,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
